$GPGGA,190826.400,3921.7240,N,07503.2075,W,1,10,0.80,28.6,M,-34.1,M,,*69
$GPGGA,190826.600,3921.7216,N,07503.2097,W,1,10,0.80,28.5,M,-34.1,M,,*67
$GPGGA,190826.800,3921.7193,N,07503.2118,W,1,10,0.80,28.4,M,-34.1,M,,*60
$GPGGA,190827.000,3921.7169,N,07503.2141,W,1,10,0.80,28.4,M,-34.1,M,,*60
$GPGGA,190827.200,3921.7145,N,07503.2163,W,1,10,0.80,28.4,M,-34.1,M,,*6C
$GPGGA,190827.400,3921.7121,N,07503.2184,W,1,10,0.80,28.4,M,-34.1,M,,*61
$GPGGA,190827.600,3921.7096,N,07503.2206,W,1,10,0.80,28.4,M,-34.1,M,,*67
$GPGGA,190827.800,3921.7073,N,07503.2228,W,1,10,0.80,28.4,M,-34.1,M,,*6E
$GPGGA,190828.000,3921.7048,N,07503.2249,W,1,10,0.80,28.3,M,-34.1,M,,*61
$GPGGA,190828.200,3921.7023,N,07503.2271,W,1,10,0.80,28.3,M,-34.1,M,,*65
$GPGGA,190828.400,3921.6999,N,07503.2294,W,1,10,0.80,28.4,M,-34.1,M,,*66
$GPGGA,190828.600,3921.6974,N,07503.2316,W,1,10,0.80,28.3,M,-34.1,M,,*6B
$GPGGA,190828.800,3921.6949,N,07503.2338,W,1,10,0.80,28.3,M,-34.1,M,,*67
$GPGGA,190829.000,3921.6926,N,07503.2360,W,1,10,0.80,28.3,M,-34.1,M,,*6A
$GPGGA,190829.200,3921.6901,N,07503.2382,W,1,10,0.80,28.2,M,-34.1,M,,*60
$GPGGA,190829.400,3921.6876,N,07503.2404,W,1,10,0.80,28.2,M,-34.1,M,,*6E
$GPGGA,190829.600,3921.6852,N,07503.2426,W,1,10,0.80,28.2,M,-34.1,M,,*6A
$GPGGA,190829.800,3921.6827,N,07503.2449,W,1,10,0.80,28.1,M,-34.1,M,,*6C
$GPGGA,190830.000,3921.6802,N,07503.2471,W,1,10,0.80,28.1,M,-34.1,M,,*60
$GPGGA,190830.200,3921.6778,N,07503.2493,W,1,10,0.80,28.0,M,-34.1,M,,*6D
$GPGGA,190830.400,3921.6753,N,07503.2515,W,1,10,0.80,28.1,M,-34.1,M,,*6C
$GPGGA,190830.600,3921.6729,N,07503.2537,W,1,10,0.80,28.1,M,-34.1,M,,*63
$GPGGA,190830.800,3921.6704,N,07503.2559,W,1,10,0.80,28.1,M,-34.1,M,,*6A
$GPGGA,190831.000,3921.6679,N,07503.2581,W,1,10,0.80,28.0,M,-34.1,M,,*6C
$GPGGA,190831.200,3921.6655,N,07503.2603,W,1,10,0.80,27.9,M,-34.1,M,,*6F
$GPGGA,190831.400,3921.6630,N,07503.2625,W,1,10,0.80,28.0,M,-34.1,M,,*68
$GPGGA,190831.600,3921.6606,N,07503.2646,W,1,10,0.80,28.1,M,-34.1,M,,*6B
$GPGGA,190831.800,3921.6582,N,07503.2668,W,1,10,0.80,28.1,M,-34.1,M,,*66
$GPGGA,190832.000,3921.6557,N,07503.2690,W,1,10,0.80,28.1,M,-34.1,M,,*62
$GPGGA,190832.200,3921.6533,N,07503.2712,W,1,10,0.80,28.2,M,-34.1,M,,*6A
$GPGGA,190832.400,3921.6509,N,07503.2733,W,1,10,0.80,28.2,M,-34.1,M,,*66
$GPGGA,190832.600,3921.6485,N,07503.2755,W,1,10,0.80,28.4,M,-34.1,M,,*67
$GPGGA,190832.800,3921.6461,N,07503.2776,W,1,10,0.80,28.5,M,-34.1,M,,*63
$GPGGA,190833.000,3921.6437,N,07503.2798,W,1,10,0.80,28.6,M,-34.1,M,,*6A
